Travessa Horizontal,Carga,Tempo,Tensao,Deformação,Derivada
0.0380728488380555,1968.60595703125,1.18499994277954,29.16453269675926,0.0008223077502819763,38627.62590754568
0.0386810424970463,2003.50122070313,1.20500004291534,29.681499565972295,0.0008354436824416048,39661.59351054905
0.0392081419704482,2034.1832275390602,1.22500002384186,30.136047815393486,0.0008468281203120563,36915.52481944184
0.0398163319914602,2063.833984375,1.24500000476837,30.57531828703704,0.0008599639738976286,36232.21004908113
0.040465070924256,2100.91821289063,1.26499998569489,31.12471426504637,0.0008739756139148164,38556.20981115766
0.0412354493164457,2143.349609375,1.2849999666214,31.753327546296298,0.0008906144560787409,36530.41172211466
0.0419652787968516,2180.95874023438,1.30499994754791,32.310499855324146,0.0009063775118110497,38837.8645015955
0.0426951119152363,2225.99731445312,1.32500004768372,32.977737991898074,0.0009221406461174147,41251.047992346575
0.0433438508480322,2264.10571289063,1.34500002861023,33.54230685763896,0.0009361522861346048,41062.0262328526
0.0439520408690441,2301.15356445312,1.36500000953674,34.091163917824,0.000949288139720175,38990.47211029753
0.0445196892542299,2331.263671875,1.38499999046326,34.53723958333333,0.0009615483640222442,37016.132506827125
0.0451684281870257,2366.95629882813,1.40499997138977,35.066019241898225,0.000975560004039432,36785.62785689882
0.0458577123936266,2402.90454101563,1.42499995231628,35.598585792824146,0.0009904473519141814,36507.63716285315
0.0466280907858163,2444.8291015625,1.44500005245209,36.21969039351852,0.001007086194078106,37484.07690946548
0.0474795597256161,2491.57299804688,1.4650000333786,36.912192563657484,0.0010254764519571512,39991.00563685037
0.0482499344798271,2538.8603515625,1.48500001430511,37.612745949074075,0.0010421152155470218,43857.68931400473
0.0488986734126229,2581.7373046875,1.50499999523163,38.247960069444446,0.0010561268555642094,41072.247678325744
0.0495068670716137,2614.61181640625,1.52499997615814,38.73498987268518,0.001069262787723838,39474.689210354816
0.0500745118188206,2649.13208007812,1.54499995708466,39.24640118634252,0.0010815229334518487,40065.40477565606
0.0506827054778114,2683.09155273438,1.56500005722046,39.749504484953775,0.0010946588656114776,34459.745650931494
0.0513719896844123,2713.3466796875,1.58500003814697,40.19772858796296,0.0011095462134862268,34163.52630227711
0.052101822802797,2754.26635742188,1.60500001907349,40.803946035879704,0.001125309347792592,39252.180977894925
0.0528721975570079,2799.29272460938,1.625,41.47100332754637,0.0011419481113824602,39914.49573404831
0.0536425759491976,2843.923828125,1.64499998092651,42.13220486111111,0.0011585869535463845,40085.21200841665
0.0543318601557985,2884.51708984375,1.66499996185303,42.7335865162037,0.001173474301421134,41701.69828484114
0.0549400538147893,2922.51489257813,1.68499994277954,43.29651692708341,0.0011866102335807624,40377.90498933545
